signature,file,startline,startcol,endline,endcol,properties
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableExclusionListForDefaultFolders()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,63,5,63,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableExclusionListForDefaultFolders()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,63,5,63,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableMaliciousAppDetector()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,70,5,70,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableMaliciousAppDetector()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,70,5,70,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableMarkIsFavoriteStatusApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,77,5,77,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableMarkIsFavoriteStatusApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,77,5,77,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableMarkMediaAsFavoriteApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,84,5,84,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableMarkMediaAsFavoriteApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,84,5,84,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableModernPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,91,5,91,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableModernPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,91,5,91,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableOemMetadata()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,98,5,98,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableOemMetadata()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,98,5,98,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enablePhotopickerExpressiveTheme()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,105,5,105,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enablePhotopickerExpressiveTheme()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,105,5,105,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enablePhotopickerSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,112,5,112,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enablePhotopickerSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,112,5,112,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enablePhotopickerTranscoding()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,119,5,119,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enablePhotopickerTranscoding()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,119,5,119,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableStableUrisForExternalPrimaryVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,126,5,126,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableStableUrisForExternalPrimaryVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,126,5,126,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableStableUrisForPublicVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,133,5,133,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableStableUrisForPublicVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,133,5,133,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableUnicodeCheck()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,140,5,140,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->enableUnicodeCheck()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,140,5,140,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->indexMediaLatitudeLongitude()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,147,5,147,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->indexMediaLatitudeLongitude()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,147,5,147,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->inferredMediaDate()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,154,5,154,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->inferredMediaDate()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,154,5,154,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->mediaCognitionService()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,161,5,161,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->mediaCognitionService()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,161,5,161,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->mediaStoreOpenFile()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,168,5,168,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->mediaStoreOpenFile()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,168,5,168,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->motionPhotoIntent()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,175,5,175,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->motionPhotoIntent()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,175,5,175,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickOrderedImages()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,182,5,182,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickOrderedImages()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,182,5,182,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickerAccentColor()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,189,5,189,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickerAccentColor()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,189,5,189,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickerDefaultTab()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,196,5,196,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickerDefaultTab()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,196,5,196,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickerPreSelectionExtra()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,203,5,203,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickerPreSelectionExtra()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,203,5,203,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickerRecentSelection()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,210,5,210,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->pickerRecentSelection()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,210,5,210,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->revokeAccessOwnedPhotos()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,217,5,217,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->revokeAccessOwnedPhotos()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,217,5,217,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->versionLockdown()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,224,5,224,25,
Lcom/android/providers/media/flags/CustomFeatureFlags;->versionLockdown()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/CustomFeatureFlags.java,224,5,224,25,
Lcom/android/providers/media/flags/FeatureFlags;->accessMediaOwnerPackageNamePermission()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,9,5,9,25,
Lcom/android/providers/media/flags/FeatureFlags;->accessMediaOwnerPackageNamePermission()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,9,5,9,25,
Lcom/android/providers/media/flags/FeatureFlags;->audioSampleColumns()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,13,5,13,25,
Lcom/android/providers/media/flags/FeatureFlags;->audioSampleColumns()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,13,5,13,25,
Lcom/android/providers/media/flags/FeatureFlags;->cloudMediaProviderSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,17,5,17,25,
Lcom/android/providers/media/flags/FeatureFlags;->cloudMediaProviderSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,17,5,17,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableBackupAndRestore()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,21,5,21,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableBackupAndRestore()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,21,5,21,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableCloudMediaProviderCapabilities()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,25,5,25,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableCloudMediaProviderCapabilities()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,25,5,25,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableEmbeddedPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,29,5,29,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableEmbeddedPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,29,5,29,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableExclusionListForDefaultFolders()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,33,5,33,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableExclusionListForDefaultFolders()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,33,5,33,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableMaliciousAppDetector()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,37,5,37,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableMaliciousAppDetector()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,37,5,37,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableMarkIsFavoriteStatusApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,41,5,41,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableMarkIsFavoriteStatusApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,41,5,41,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableMarkMediaAsFavoriteApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,45,5,45,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableMarkMediaAsFavoriteApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,45,5,45,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableModernPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,49,5,49,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableModernPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,49,5,49,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableOemMetadata()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,53,5,53,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableOemMetadata()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,53,5,53,25,
Lcom/android/providers/media/flags/FeatureFlags;->enablePhotopickerExpressiveTheme()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,57,5,57,25,
Lcom/android/providers/media/flags/FeatureFlags;->enablePhotopickerExpressiveTheme()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,57,5,57,25,
Lcom/android/providers/media/flags/FeatureFlags;->enablePhotopickerSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,61,5,61,25,
Lcom/android/providers/media/flags/FeatureFlags;->enablePhotopickerSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,61,5,61,25,
Lcom/android/providers/media/flags/FeatureFlags;->enablePhotopickerTranscoding()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,65,5,65,25,
Lcom/android/providers/media/flags/FeatureFlags;->enablePhotopickerTranscoding()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,65,5,65,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableStableUrisForExternalPrimaryVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,69,5,69,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableStableUrisForExternalPrimaryVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,69,5,69,25,
Lcom/android/providers/media/flags/FeatureFlags;->enableStableUrisForPublicVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlags.java,73,5,73,25,
